Id,ActivityDate,TotalSteps,TotalDistance,TrackerDistance,LoggedActivitiesDistance,VeryActiveDistance,ModeratelyActiveDistance,LightActiveDistance,SedentaryActiveDistance,VeryActiveMinutes,FairlyActiveMinutes,LightlyActiveMinutes,SedentaryMinutes,Calories,DayOfWeek,Month,MonthName,TotalActiveMinutes,TotalActiveDistance,ActivityLevel
1927972279,2016-05-06,2091,1.45000004768372,1.45000004768372,0.0,0.0,0.0,1.45000004768372,0.0,0,0,108,1332,2383,Friday,5,May,108,1.45000004768372,High Activity
1927972279,2016-05-07,1510,1.03999996185303,1.03999996185303,0.0,0.0,0.0,1.03999996185303,0.0,0,0,48,1392,2229,Saturday,5,May,48,1.03999996185303,Moderate Activity
1927972279,2016-05-08,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1440,2063,Sunday,5,May,0,0.0,Sedentary
1927972279,2016-05-09,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1440,2063,Monday,5,May,0,0.0,Sedentary
1927972279,2016-05-10,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1440,2063,Tuesday,5,May,0,0.0,Sedentary
1927972279,2016-05-11,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1440,2063,Wednesday,5,May,0,0.0,Sedentary
1927972279,2016-05-12,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,966,1383,Thursday,5,May,0,0.0,Sedentary
2022484408,2016-04-12,11875,8.34000015258789,8.34000015258789,0.0,3.30999994277954,0.769999980926514,4.26000022888184,0.0,42,14,227,1157,2390,Tuesday,4,April,283,8.340000152587894,High Activity
2022484408,2016-04-13,12024,8.5,8.5,0.0,2.99000000953674,0.100000001490116,5.40999984741211,0.0,43,5,292,1100,2601,Wednesday,4,April,340,8.499999858438967,High Activity
2022484408,2016-04-14,10690,7.5,7.5,0.0,2.48000001907349,0.209999993443489,4.82000017166138,0.0,32,3,257,1148,2312,Thursday,4,April,292,7.510000184178359,High Activity
2022484408,2016-04-15,11034,8.02999973297119,8.02999973297119,0.0,1.94000005722046,0.310000002384186,5.78000020980835,0.0,27,9,282,1122,2525,Friday,4,April,318,8.030000269412996,High Activity
2022484408,2016-04-16,10100,7.09000015258789,7.09000015258789,0.0,3.15000009536743,0.550000011920929,3.39000010490417,0.0,41,11,151,1237,2177,Saturday,4,April,203,7.090000212192528,High Activity
2022484408,2016-04-17,15112,11.3999996185303,11.3999996185303,0.0,3.86999988555908,0.660000026226044,6.88000011444092,0.0,28,29,331,1052,2782,Sunday,4,April,388,11.410000026226044,High Activity
2022484408,2016-04-18,14131,10.0699996948242,10.0699996948242,0.0,3.64000010490417,0.119999997317791,6.30000019073486,0.0,48,3,311,1078,2770,Monday,4,April,362,10.06000029295682,High Activity
2022484408,2016-04-19,11548,8.52999973297119,8.52999973297119,0.0,3.28999996185303,0.239999994635582,5.0,0.0,31,7,250,1152,2489,Tuesday,4,April,288,8.529999956488613,High Activity
2022484408,2016-04-20,15112,10.6700000762939,10.6700000762939,0.0,3.33999991416931,1.92999994754791,5.40000009536743,0.0,48,63,276,1053,2897,Wednesday,4,April,387,10.66999995708465,High Activity
2022484408,2016-04-21,12453,8.73999977111816,8.73999977111816,0.0,3.32999992370605,1.11000001430511,4.30999994277954,0.0,104,53,255,1028,3158,Thursday,4,April,412,8.7499998807907,High Activity
2022484408,2016-04-22,12954,9.32999992370605,9.32999992370605,0.0,4.42999982833862,0.419999986886978,4.46999979019165,0.0,52,10,273,1105,2638,Friday,4,April,335,9.319999605417248,High Activity
2022484408,2016-04-23,6001,4.21000003814697,4.21000003814697,0.0,0.0,0.0,4.21000003814697,0.0,0,0,249,1191,2069,Saturday,4,April,249,4.21000003814697,High Activity
2022484408,2016-04-24,13481,10.2799997329712,10.2799997329712,0.0,4.55000019073486,1.14999997615814,4.57999992370605,0.0,37,26,216,1161,2529,Sunday,4,April,279,10.28000009059905,High Activity
2022484408,2016-04-25,11369,8.01000022888184,8.01000022888184,0.0,3.32999992370605,0.219999998807907,4.46000003814697,0.0,44,8,217,1171,2470,Monday,4,April,269,8.009999960660927,High Activity
2022484408,2016-04-26,10119,7.19000005722046,7.19000005722046,0.0,1.42999994754791,0.660000026226044,5.1100001335144,0.0,55,24,275,1086,2793,Tuesday,4,April,354,7.2000001072883535,High Activity
2022484408,2016-04-27,10159,7.13000011444092,7.13000011444092,0.0,1.03999996185303,0.970000028610229,5.11999988555908,0.0,19,20,282,1119,2463,Wednesday,4,April,321,7.129999876022339,High Activity
2022484408,2016-04-28,10140,7.11999988555908,7.11999988555908,0.0,0.409999996423721,1.33000004291534,5.3899998664856,0.0,6,20,291,1123,2296,Thursday,4,April,317,7.129999905824661,High Activity
2022484408,2016-04-29,10245,7.19000005722046,7.19000005722046,0.0,0.479999989271164,1.21000003814697,5.5,0.0,21,40,281,1098,2611,Friday,4,April,342,7.190000027418134,High Activity
2022484408,2016-04-30,18387,12.9099998474121,12.9099998474121,0.0,0.939999997615814,1.39999997615814,10.5699996948242,0.0,13,23,361,1043,2732,Saturday,4,April,397,12.909999668598154,High Activity
2022484408,2016-05-01,10538,7.40000009536743,7.40000009536743,0.0,1.94000005722046,0.959999978542328,4.5,0.0,25,28,245,1142,2380,Sunday,5,May,298,7.400000035762789,High Activity
2022484408,2016-05-02,10379,7.28999996185303,7.28999996185303,0.0,2.60999989509583,0.340000003576279,4.32999992370605,0.0,36,8,277,1119,2473,Monday,5,May,321,7.2799998223781595,High Activity
2022484408,2016-05-03,12183,8.73999977111816,8.73999977111816,0.0,3.99000000953674,0.46000000834465,4.28000020980835,0.0,72,14,250,1104,2752,Tuesday,5,May,336,8.73000022768974,High Activity
2022484408,2016-05-04,11768,8.28999996185303,8.28999996185303,0.0,2.50999999046326,0.930000007152557,4.84999990463257,0.0,36,27,272,1105,2649,Wednesday,5,May,335,8.289999902248386,High Activity
2022484408,2016-05-05,11895,8.35000038146973,8.35000038146973,0.0,2.78999996185303,0.860000014305115,4.69999980926514,0.0,55,20,253,1112,2609,Thursday,5,May,328,8.349999785423286,High Activity
2022484408,2016-05-06,10227,7.17999982833862,7.17999982833862,0.0,1.87000000476837,0.670000016689301,4.6399998664856,0.0,24,17,295,1104,2498,Friday,5,May,336,7.179999887943271,High Activity
2022484408,2016-05-07,6708,4.71000003814697,4.71000003814697,0.0,1.61000001430511,0.0799999982118607,3.01999998092651,0.0,20,2,149,1269,1995,Saturday,5,May,171,4.709999993443481,High Activity
2022484408,2016-05-08,3292,2.30999994277954,2.30999994277954,0.0,0.0,0.0,2.30999994277954,0.0,0,0,135,1305,1848,Sunday,5,May,135,2.30999994277954,High Activity
2022484408,2016-05-09,13379,9.39000034332275,9.39000034332275,0.0,2.11999988555908,1.62999999523163,5.6399998664856,0.0,35,47,297,1061,2709,Monday,5,May,379,9.38999974727631,High Activity
2022484408,2016-05-10,12798,8.97999954223633,8.97999954223633,0.0,2.22000002861023,1.21000003814697,5.55999994277954,0.0,57,28,271,1084,2797,Tuesday,5,May,356,8.99000000953674,High Activity
2022484408,2016-05-11,13272,9.31999969482422,9.31999969482422,0.0,4.17999982833862,1.14999997615814,3.99000000953674,0.0,58,25,224,1133,2544,Wednesday,5,May,307,9.319999814033501,High Activity
2022484408,2016-05-12,9117,6.40999984741211,6.40999984741211,0.0,1.27999997138977,0.670000016689301,4.44000005722046,0.0,16,16,236,728,1853,Thursday,5,May,268,6.390000045299531,High Activity
2026352035,2016-04-12,4414,2.74000000953674,2.74000000953674,0.0,0.189999997615814,0.349999994039536,2.20000004768372,0.0,3,8,181,706,1459,Tuesday,4,April,192,2.74000003933907,High Activity
2026352035,2016-04-13,4993,3.09999990463257,3.09999990463257,0.0,0.0,0.0,3.09999990463257,0.0,0,0,238,663,1521,Wednesday,4,April,238,3.09999990463257,High Activity
2026352035,2016-04-14,3335,2.0699999332428,2.0699999332428,0.0,0.0,0.0,2.04999995231628,0.0,0,0,197,653,1431,Thursday,4,April,197,2.04999995231628,High Activity
2026352035,2016-04-15,3821,2.36999988555908,2.36999988555908,0.0,0.0,0.0,2.36999988555908,0.0,0,0,188,687,1444,Friday,4,April,188,2.36999988555908,High Activity
2026352035,2016-04-16,2547,1.58000004291534,1.58000004291534,0.0,0.0,0.0,1.58000004291534,0.0,0,0,150,728,1373,Saturday,4,April,150,1.58000004291534,High Activity
2026352035,2016-04-17,838,0.519999980926514,0.519999980926514,0.0,0.0,0.0,0.519999980926514,0.0,0,0,60,1053,1214,Sunday,4,April,60,0.519999980926514,High Activity
2026352035,2016-04-18,3325,2.05999994277954,2.05999994277954,0.0,0.0,0.0,2.05999994277954,0.0,0,0,182,1062,1419,Monday,4,April,182,2.05999994277954,High Activity
2026352035,2016-04-19,2424,1.5,1.5,0.0,0.0,0.0,1.5,0.0,0,0,141,785,1356,Tuesday,4,April,141,1.5,High Activity
2026352035,2016-04-20,7222,4.48000001907349,4.48000001907349,0.0,0.0,0.0,4.48000001907349,0.0,0,0,327,623,1667,Wednesday,4,April,327,4.48000001907349,High Activity
2026352035,2016-04-21,2467,1.52999997138977,1.52999997138977,0.0,0.0,0.0,1.52999997138977,0.0,0,0,153,749,1370,Thursday,4,April,153,1.52999997138977,High Activity
2026352035,2016-04-22,2915,1.80999994277954,1.80999994277954,0.0,0.0,0.0,1.80999994277954,0.0,0,0,162,712,1399,Friday,4,April,162,1.80999994277954,High Activity
2026352035,2016-04-23,12357,7.71000003814697,7.71000003814697,0.0,0.0,0.0,7.71000003814697,0.0,0,0,432,458,1916,Saturday,4,April,432,7.71000003814697,High Activity
2026352035,2016-04-24,3490,2.16000008583069,2.16000008583069,0.0,0.0,0.0,2.16000008583069,0.0,0,0,164,704,1401,Sunday,4,April,164,2.16000008583069,High Activity
2026352035,2016-04-25,6017,3.73000001907349,3.73000001907349,0.0,0.0,0.0,3.73000001907349,0.0,0,0,260,821,1576,Monday,4,April,260,3.73000001907349,High Activity
2026352035,2016-04-26,5933,3.6800000667572,3.6800000667572,0.0,0.0,0.0,3.6800000667572,0.0,0,0,288,1018,1595,Tuesday,4,April,288,3.6800000667572,High Activity
2026352035,2016-04-27,6088,3.76999998092651,3.76999998092651,0.0,0.0,0.0,3.76999998092651,0.0,0,0,286,586,1593,Wednesday,4,April,286,3.76999998092651,High Activity
2026352035,2016-04-28,6375,3.95000004768372,3.95000004768372,0.0,0.0,0.0,3.95000004768372,0.0,0,0,331,626,1649,Thursday,4,April,331,3.95000004768372,High Activity
2026352035,2016-04-29,7604,4.71000003814697,4.71000003814697,0.0,0.0,0.0,4.71000003814697,0.0,0,0,352,492,1692,Friday,4,April,352,4.71000003814697,High Activity
2026352035,2016-04-30,4729,2.9300000667572,2.9300000667572,0.0,0.0,0.0,2.9300000667572,0.0,0,0,233,594,1506,Saturday,4,April,233,2.9300000667572,High Activity
2026352035,2016-05-01,3609,2.27999997138977,2.27999997138977,0.0,0.0,0.0,2.27999997138977,0.0,0,0,191,716,1447,Sunday,5,May,191,2.27999997138977,High Activity
2026352035,2016-05-02,7018,4.34999990463257,4.34999990463257,0.0,0.0,0.0,4.34999990463257,0.0,0,0,355,716,1690,Monday,5,May,355,4.34999990463257,High Activity
2026352035,2016-05-03,5992,3.72000002861023,3.72000002861023,0.0,0.0,0.0,3.72000002861023,0.0,0,0,304,981,1604,Tuesday,5,May,304,3.72000002861023,High Activity
2026352035,2016-05-04,6564,4.07000017166138,4.07000017166138,0.0,0.0,0.0,4.07000017166138,0.0,0,0,345,530,1658,Wednesday,5,May,345,4.07000017166138,High Activity
2026352035,2016-05-05,12167,7.53999996185303,7.53999996185303,0.0,0.0,0.0,7.53999996185303,0.0,0,0,475,479,1926,Thursday,5,May,475,7.53999996185303,High Activity
2026352035,2016-05-06,8198,5.07999992370605,5.07999992370605,0.0,0.0,0.0,5.07999992370605,0.0,0,0,383,511,1736,Friday,5,May,383,5.07999992370605,High Activity
2026352035,2016-05-07,4193,2.59999990463257,2.59999990463257,0.0,0.0,0.0,2.59999990463257,0.0,0,0,229,665,1491,Saturday,5,May,229,2.59999990463257,High Activity
2026352035,2016-05-08,5528,3.45000004768372,3.45000004768372,0.0,0.0,0.0,3.45000004768372,0.0,0,0,258,610,1555,Sunday,5,May,258,3.45000004768372,High Activity
2026352035,2016-05-09,10685,6.61999988555908,6.61999988555908,0.0,0.0,0.0,6.59999990463257,0.0,0,0,401,543,1869,Monday,5,May,401,6.59999990463257,High Activity
2026352035,2016-05-10,254,0.159999996423721,0.159999996423721,0.0,0.0,0.0,0.159999996423721,0.0,0,0,17,1002,1141,Tuesday,5,May,17,0.159999996423721,Low Activity
2026352035,2016-05-11,8580,5.32000017166138,5.32000017166138,0.0,0.0,0.0,5.32000017166138,0.0,0,0,330,569,1698,Wednesday,5,May,330,5.32000017166138,High Activity
2026352035,2016-05-12,8891,5.51000022888184,5.51000022888184,0.0,0.0,0.0,5.51000022888184,0.0,0,0,343,330,1364,Thursday,5,May,343,5.51000022888184,High Activity
2320127002,2016-04-12,10725,7.48999977111816,7.48999977111816,0.0,1.16999995708466,0.310000002384186,6.01000022888184,0.0,13,9,306,1112,2124,Tuesday,4,April,328,7.490000188350686,High Activity
2320127002,2016-04-13,7275,4.90000009536743,4.90000009536743,0.0,0.0,0.0,4.90000009536743,0.0,0,0,335,1105,2003,Wednesday,4,April,335,4.90000009536743,High Activity
2320127002,2016-04-14,3973,2.6800000667572,2.6800000667572,0.0,0.0,0.0,2.6800000667572,0.0,0,0,191,1249,1696,Thursday,4,April,191,2.6800000667572,High Activity
2320127002,2016-04-15,5205,3.50999999046326,3.50999999046326,0.0,0.0,0.0,3.50999999046326,0.0,0,0,245,1195,1801,Friday,4,April,245,3.50999999046326,High Activity
2320127002,2016-04-16,5057,3.41000008583069,3.41000008583069,0.0,0.0,0.0,3.40000009536743,0.0,0,0,195,1245,1724,Saturday,4,April,195,3.40000009536743,High Activity
2320127002,2016-04-17,6198,4.17999982833862,4.17999982833862,0.0,0.0,0.0,4.17999982833862,0.0,0,0,249,1191,1852,Sunday,4,April,249,4.17999982833862,High Activity
2320127002,2016-04-18,6559,4.42000007629395,4.42000007629395,0.0,0.0,0.259999990463257,4.1399998664856,0.0,0,7,260,1173,1905,Monday,4,April,267,4.399999856948857,High Activity
2320127002,2016-04-19,5997,4.03999996185303,4.03999996185303,0.0,0.0,0.379999995231628,3.66000008583069,0.0,0,11,228,1201,1811,Tuesday,4,April,239,4.040000081062318,High Activity
2320127002,2016-04-20,7192,4.84999990463257,4.84999990463257,0.0,0.0,0.490000009536743,4.34000015258789,0.0,0,11,283,1146,1922,Wednesday,4,April,294,4.830000162124633,High Activity
2320127002,2016-04-21,3404,2.28999996185303,2.28999996185303,0.0,0.0599999986588955,0.419999986886978,1.80999994277954,0.0,1,10,127,1302,1610,Thursday,4,April,138,2.2899999283254133,High Activity
2320127002,2016-04-22,5583,3.75999999046326,3.75999999046326,0.0,0.0,0.0,3.75999999046326,0.0,0,0,266,1174,1851,Friday,4,April,266,3.75999999046326,High Activity
2320127002,2016-04-23,5079,3.42000007629395,3.42000007629395,0.0,0.0,0.0,3.42000007629395,0.0,0,0,242,1129,1804,Saturday,4,April,242,3.42000007629395,High Activity
2320127002,2016-04-24,4165,2.80999994277954,2.80999994277954,0.0,0.0,0.0,2.79999995231628,0.0,0,0,204,1236,1725,Sunday,4,April,204,2.79999995231628,High Activity
2320127002,2016-04-25,3588,2.42000007629395,2.42000007629395,0.0,0.230000004172325,0.200000002980232,1.99000000953674,0.0,3,5,152,1280,1654,Monday,4,April,160,2.420000016689297,High Activity
2320127002,2016-04-26,3409,2.29999995231628,2.29999995231628,0.0,0.0,0.0,2.29999995231628,0.0,0,0,147,1293,1632,Tuesday,4,April,147,2.29999995231628,High Activity
2320127002,2016-04-27,1715,1.1599999666214,1.1599999666214,0.0,0.0,0.0,1.1599999666214,0.0,0,0,82,1358,1481,Wednesday,4,April,82,1.1599999666214,High Activity
2320127002,2016-04-28,1532,1.02999997138977,1.02999997138977,0.0,0.0,0.0,1.02999997138977,0.0,0,0,76,1364,1473,Thursday,4,April,76,1.02999997138977,High Activity
2320127002,2016-04-29,924,0.620000004768372,0.620000004768372,0.0,0.0,0.0,0.620000004768372,0.0,0,0,45,1395,1410,Friday,4,April,45,0.620000004768372,Moderate Activity
2320127002,2016-04-30,4571,3.07999992370605,3.07999992370605,0.0,0.0,0.0,3.0699999332428,0.0,0,0,234,1206,1779,Saturday,4,April,234,3.0699999332428,High Activity
2320127002,2016-05-01,772,0.519999980926514,0.519999980926514,0.0,0.0,0.0,0.519999980926514,0.0,0,0,40,1400,1403,Sunday,5,May,40,0.519999980926514,Moderate Activity
2320127002,2016-05-02,3634,2.45000004768372,2.45000004768372,0.0,0.360000014305115,0.209999993443489,1.87999999523163,0.0,5,6,123,1306,1613,Monday,5,May,134,2.450000002980234,High Activity
2320127002,2016-05-03,7443,5.01999998092651,5.01999998092651,0.0,1.49000000953674,0.370000004768372,3.16000008583069,0.0,20,10,206,1204,1878,Tuesday,5,May,236,5.0200001001358014,High Activity
2320127002,2016-05-04,1201,0.810000002384186,0.810000002384186,0.0,0.0,0.0,0.810000002384186,0.0,0,0,52,1388,1426,Wednesday,5,May,52,0.810000002384186,Moderate Activity
2320127002,2016-05-05,5202,3.50999999046326,3.50999999046326,0.0,0.0,0.389999985694885,3.10999989509583,0.0,0,11,223,1206,1780,Thursday,5,May,234,3.499999880790715,High Activity
2320127002,2016-05-06,4878,3.28999996185303,3.28999996185303,0.0,0.0,0.0,3.28999996185303,0.0,0,0,204,1236,1742,Friday,5,May,204,3.28999996185303,High Activity
2320127002,2016-05-07,7379,4.96999979019165,4.96999979019165,0.0,0.0,0.0,4.96999979019165,0.0,0,0,319,1121,1972,Saturday,5,May,319,4.96999979019165,High Activity
2320127002,2016-05-08,5161,3.48000001907349,3.48000001907349,0.0,0.0,0.0,3.47000002861023,0.0,0,0,247,1193,1821,Sunday,5,May,247,3.47000002861023,High Activity
2320127002,2016-05-09,3090,2.07999992370605,2.07999992370605,0.0,0.0,0.0,2.07999992370605,0.0,0,0,145,1295,1630,Monday,5,May,145,2.07999992370605,High Activity
2320127002,2016-05-10,6227,4.19999980926514,4.19999980926514,0.0,0.0,0.0,4.19999980926514,0.0,0,0,290,1150,1899,Tuesday,5,May,290,4.19999980926514,High Activity
2320127002,2016-05-11,6424,4.32999992370605,4.32999992370605,0.0,0.0,0.0,4.32999992370605,0.0,0,0,300,1140,1903,Wednesday,5,May,300,4.32999992370605,High Activity
2320127002,2016-05-12,2661,1.78999996185303,1.78999996185303,0.0,0.0,0.0,1.78999996185303,0.0,0,0,128,830,1125,Thursday,5,May,128,1.78999996185303,High Activity
2347167796,2016-04-12,10113,6.82999992370605,6.82999992370605,0.0,2.0,0.620000004768372,4.19999980926514,0.0,28,13,320,964,2344,Tuesday,4,April,361,6.819999814033512,High Activity
2347167796,2016-04-13,10352,7.01000022888184,7.01000022888184,0.0,1.6599999666214,1.94000005722046,3.41000008583069,0.0,19,32,195,676,2038,Wednesday,4,April,246,7.01000010967255,High Activity
2347167796,2016-04-14,10129,6.69999980926514,6.69999980926514,0.0,0.0199999995529652,2.74000000953674,3.94000005722046,0.0,1,48,206,705,2010,Thursday,4,April,255,6.7000000663101655,High Activity
2347167796,2016-04-15,10465,6.92000007629395,6.92000007629395,0.0,0.0700000002980232,1.41999995708466,5.42999982833862,0.0,1,24,284,720,2133,Friday,4,April,309,6.919999785721304,High Activity
2347167796,2016-04-16,22244,15.0799999237061,15.0799999237061,0.0,5.44999980926514,4.09999990463257,5.53000020980835,0.0,66,72,268,968,2670,Saturday,4,April,406,15.07999992370606,High Activity
2347167796,2016-04-17,5472,3.61999988555908,3.61999988555908,0.0,0.0799999982118607,0.280000001192093,3.25999999046326,0.0,1,7,249,508,1882,Sunday,4,April,257,3.6199999898672135,High Activity
2347167796,2016-04-18,8247,5.44999980926514,5.44999980926514,0.0,0.790000021457672,0.860000014305115,3.78999996185303,0.0,11,16,206,678,1944,Monday,4,April,233,5.439999997615817,High Activity
2347167796,2016-04-19,6711,4.44000005722046,4.44000005722046,0.0,0.0,0.0,4.44000005722046,0.0,0,7,382,648,2346,Tuesday,4,April,389,4.44000005722046,High Activity
2347167796,2016-04-20,10999,7.26999998092651,7.26999998092651,0.0,0.680000007152557,1.80999994277954,4.78000020980835,0.0,11,43,269,1011,2198,Wednesday,4,April,323,7.270000159740446,High Activity
2347167796,2016-04-21,10080,6.75,6.75,0.0,1.85000002384186,1.52999997138977,3.38000011444092,0.0,23,26,208,761,2048,Thursday,4,April,257,6.76000010967255,High Activity
2347167796,2016-04-22,7804,5.15999984741211,5.15999984741211,0.0,0.560000002384186,1.67999994754791,2.92000007629395,0.0,9,27,206,781,1946,Friday,4,April,242,5.1600000262260455,High Activity
2347167796,2016-04-23,16901,11.3699998855591,11.3699998855591,0.0,2.77999997138977,1.45000004768372,7.15000009536743,0.0,32,35,360,591,2629,Saturday,4,April,427,11.38000011444092,High Activity
2347167796,2016-04-24,9471,6.26000022888184,6.26000022888184,0.0,0.0,0.0,6.26000022888184,0.0,0,0,360,584,2187,Sunday,4,April,360,6.26000022888184,High Activity
2347167796,2016-04-25,9482,6.38000011444092,6.38000011444092,0.0,1.26999998092651,0.519999980926514,4.59999990463257,0.0,15,11,277,653,2095,Monday,4,April,303,6.389999866485594,High Activity
2347167796,2016-04-26,5980,3.95000004768372,3.95000004768372,0.0,0.0,0.0,3.95000004768372,0.0,0,0,227,732,1861,Tuesday,4,April,227,3.95000004768372,High Activity
2347167796,2016-04-27,11423,7.57999992370605,7.57999992370605,0.0,1.86000001430511,0.400000005960464,5.32000017166138,0.0,26,9,295,623,2194,Wednesday,4,April,330,7.5800001919269535,High Activity
2347167796,2016-04-28,5439,3.59999990463257,3.59999990463257,0.0,0.0,0.0,3.59999990463257,0.0,0,0,229,764,1854,Thursday,4,April,229,3.59999990463257,High Activity
2347167796,2016-04-29,42,0.0299999993294477,0.0299999993294477,0.0,0.0,0.0,0.0299999993294477,0.0,0,0,4,2,403,Friday,4,April,4,0.0299999993294477,Low Activity
2873212765,2016-04-12,8796,5.90999984741211,5.90999984741211,0.0,0.109999999403954,0.930000007152557,4.88000011444092,0.0,2,21,356,1061,1982,Tuesday,4,April,379,5.920000120997431,High Activity
2873212765,2016-04-13,7618,5.11999988555908,5.11999988555908,0.0,0.0,0.219999998807907,4.88000011444092,0.0199999995529652,0,8,404,1028,2004,Wednesday,4,April,412,5.100000113248827,High Activity
2873212765,2016-04-14,7910,5.32000017166138,5.32000017166138,0.0,0.0,0.0,5.32000017166138,0.0,0,0,331,1109,1893,Thursday,4,April,331,5.32000017166138,High Activity
2873212765,2016-04-15,8482,5.69999980926514,5.69999980926514,0.0,0.0,0.0,5.69000005722046,0.0099999997764825,0,0,448,992,2063,Friday,4,April,448,5.69000005722046,High Activity
2873212765,2016-04-16,9685,6.65000009536743,6.65000009536743,0.0,3.10999989509583,0.0199999995529652,3.50999999046326,0.0099999997764825,47,1,305,1087,2148,Saturday,4,April,353,6.639999885112055,High Activity
2873212765,2016-04-17,2524,1.70000004768372,1.70000004768372,0.0,0.0,0.349999994039536,1.3400000333786,0.0,0,8,160,1272,1529,Sunday,4,April,168,1.690000027418136,High Activity
2873212765,2016-04-18,7762,5.23999977111816,5.23999977111816,0.0,0.0700000002980232,0.280000001192093,4.8899998664856,0.0,1,6,311,1122,1890,Monday,4,April,318,5.239999867975716,High Activity
2873212765,2016-04-19,7948,5.36999988555908,5.36999988555908,0.0,0.0,0.0,5.3600001335144,0.0,0,0,389,1051,1956,Tuesday,4,April,389,5.3600001335144,High Activity
2873212765,2016-04-20,9202,6.30000019073486,6.30000019073486,0.0,1.50999999046326,0.119999997317791,4.65999984741211,0.0099999997764825,22,5,378,1035,2094,Wednesday,4,April,405,6.289999835193161,High Activity
2873212765,2016-04-21,8859,5.98000001907349,5.98000001907349,0.0,0.129999995231628,0.370000004768372,5.46999979019165,0.0099999997764825,2,10,371,1057,1970,Thursday,4,April,383,5.96999979019165,High Activity
2873212765,2016-04-22,7286,4.90000009536743,4.90000009536743,0.0,0.46000000834465,0.0,4.42000007629395,0.0199999995529652,46,0,366,1028,2241,Friday,4,April,412,4.8800000846386,High Activity
2873212765,2016-04-23,9317,6.34999990463257,6.34999990463257,0.0,2.08999991416931,0.230000004172325,4.01999998092651,0.0099999997764825,28,5,330,1077,2021,Saturday,4,April,363,6.339999899268145,High Activity
2873212765,2016-04-24,6873,4.67999982833862,4.67999982833862,0.0,3.0,0.0599999986588955,1.62000000476837,0.0,46,1,190,1203,1898,Sunday,4,April,237,4.680000003427265,High Activity
2873212765,2016-04-25,7373,4.94999980926514,4.94999980926514,0.0,0.0,0.0,4.94999980926514,0.0,0,0,359,1081,1907,Monday,4,April,359,4.94999980926514,High Activity
2873212765,2016-04-26,8242,5.53999996185303,5.53999996185303,0.0,0.119999997317791,0.180000007152557,5.23999977111816,0.0,2,5,309,1124,1882,Tuesday,4,April,316,5.539999775588508,High Activity
2873212765,2016-04-27,3516,2.35999989509583,2.35999989509583,0.0,0.0,0.0,2.35999989509583,0.0,46,0,197,1197,1966,Wednesday,4,April,243,2.35999989509583,High Activity
2873212765,2016-04-28,7913,5.40999984741211,5.40999984741211,0.0,2.16000008583069,0.340000003576279,2.91000008583069,0.0,28,7,213,1192,1835,Thursday,4,April,248,5.410000175237659,High Activity
2873212765,2016-04-29,7365,4.94999980926514,4.94999980926514,0.0,1.36000001430511,1.4099999666214,2.1800000667572,0.0,20,23,206,1191,1780,Friday,4,April,249,4.9500000476837105,High Activity
2873212765,2016-04-30,8452,5.67999982833862,5.67999982833862,0.0,0.330000013113022,1.08000004291534,4.26000022888184,0.0099999997764825,5,20,248,1167,1830,Saturday,4,April,273,5.670000284910202,High Activity
2873212765,2016-05-01,7399,4.96999979019165,4.96999979019165,0.0,0.490000009536743,1.03999996185303,3.44000005722046,0.0,7,18,196,1219,1739,Sunday,5,May,221,4.970000028610233,High Activity
2873212765,2016-05-02,7525,5.05999994277954,5.05999994277954,0.0,0.0,0.209999993443489,4.82999992370605,0.0199999995529652,0,7,334,1099,1878,Monday,5,May,341,5.039999917149539,High Activity
2873212765,2016-05-03,7412,4.98000001907349,4.98000001907349,0.0,0.0599999986588955,0.25,4.65999984741211,0.0099999997764825,1,6,363,1070,1906,Tuesday,5,May,370,4.969999846071006,High Activity
2873212765,2016-05-04,8278,5.55999994277954,5.55999994277954,0.0,0.0,0.0,5.55999994277954,0.0,0,0,420,1020,2015,Wednesday,5,May,420,5.55999994277954,High Activity
2873212765,2016-05-05,8314,5.6100001335144,5.6100001335144,0.0,0.779999971389771,0.800000011920929,4.03000020980835,0.0,13,23,311,1093,1971,Thursday,5,May,347,5.610000193119049,High Activity
2873212765,2016-05-06,7063,4.75,4.75,0.0,0.0,0.119999997317791,4.6100001335144,0.0099999997764825,0,5,370,1065,1910,Friday,5,May,375,4.730000130832191,High Activity
2873212765,2016-05-07,4940,3.38000011444092,3.38000011444092,0.0,2.27999997138977,0.550000011920929,0.550000011920929,0.0,75,11,52,1302,1897,Saturday,5,May,138,3.379999995231628,High Activity
2873212765,2016-05-08,8168,5.53999996185303,5.53999996185303,0.0,2.90000009536743,0.0,2.64000010490417,0.0,46,0,326,1068,2096,Sunday,5,May,372,5.540000200271599,High Activity
2873212765,2016-05-09,7726,5.19000005722046,5.19000005722046,0.0,0.0,0.0,5.19000005722046,0.0,0,0,345,1095,1906,Monday,5,May,345,5.19000005722046,High Activity
